schema_version,experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,607,1,15,3,0,eps,20000,20000,0.195417706,0.198770219,0.003352513,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,608,1,0,0,1,eps,20000,20000,0.195441711,0.240726924,0.045285213,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,609,1,1,0,2,eps,20000,20000,0.195655759,0.241619084,0.045963325,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,610,1,2,2,3,eps,20000,20000,0.195876789,0.199673484,0.003796695,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,611,1,3,0,4,eps,20000,20000,0.196197478,0.241352364,0.045154886,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,612,1,4,0,5,eps,20000,20000,0.196232865,0.240847724,0.044614859,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,613,2,5,3,6,eps,20000,20000,0.196242424,0.249147659,0.052905235,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,614,1,6,2,7,eps,20000,20000,0.196265887,0.200184844,0.003918957,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,615,3,7,2,8,eps,20000,20000,0.196423026,0.257278059,0.060855033,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,616,3,8,2,9,eps,20000,20000,0.196917051,0.257213099,0.060296048,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,617,0,9,1,10,eps,20000,20000,0.197091311,0.279844364,0.082753053,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,618,2,10,3,11,eps,20000,20000,0.1980022,0.249264139,0.051261939,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,619,3,11,2,12,eps,20000,20000,0.198255778,0.257343019,0.059087241,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,620,3,12,2,13,eps,20000,20000,0.198452888,0.259830219,0.061377331,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,621,3,13,2,14,eps,20000,20000,0.198585793,0.257549579,0.058963786,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,622,1,14,0,15,eps,20000,20000,0.198726357,0.240565964,0.041839607,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,623,1,15,0,0,eps,20000,20000,0.198742566,0.240470764,0.041728198,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,624,0,0,1,1,eps,20000,20000,0.198941002,0.279909324,0.080968322,true
tl-hoc-v7,v7-community-main-electrical-only-rho0p3-seed1,electrical-only,community-local,1,625,1,1,0,2,eps,20000,20000,0.199719478,0.242336524,0.042617046,true
